transaction_id,customer_id,transaction_date,amount_inr,transaction_type,channel,merchant_code,balance_after_inr,is_flagged
TXN0001627,CUST00482,2023-11-10,400438,emi_payment,branch,MCC9217,717672,0
TXN0001628,CUST00268,2023-07-01,99216,atm_withdrawal,pos,MCC3071,1684841,0
TXN0001629,CUST00620,2023-04-25,367731,atm_withdrawal,internet_banking,MCC2689,366174,0
TXN0001630,CUST00872,2023-03-10,97694,emi_payment,atm,MCC9464,1894907,0
TXN0001631,CUST00588,2023-01-04,452418,emi_payment,atm,MCC6516,1420543,0
TXN0001632,CUST00013,2023-06-26,454334,debit,atm,MCC3378,1951157,1
TXN0001633,CUST00196,2023-07-22,1955,debit,mobile_app,MCC1420,1806554,0
TXN0001634,CUST00098,2023-09-04,253572,emi_payment,branch,MCC8192,453168,0
TXN0001635,CUST00412,2023-10-21,191307,atm_withdrawal,branch,MCC8219,1882309,0
TXN0001636,CUST00452,2023-05-14,445244,debit,internet_banking,MCC1094,990281,0
TXN0001637,CUST00536,2023-03-02,160205,transfer,pos,MCC5303,516873,0
TXN0001638,CUST00759,2023-11-04,360301,credit,pos,MCC5348,1782337,0
TXN0001639,CUST00113,2023-10-06,58445,debit,mobile_app,MCC5176,941018,0
TXN0001640,CUST00943,2023-07-14,106334,credit,atm,MCC4322,1374670,1
TXN0001641,CUST00264,2023-01-15,492617,transfer,pos,MCC3954,1220126,0
TXN0001642,CUST00522,2023-06-20,192441,emi_payment,internet_banking,MCC4010,597492,0
TXN0001643,CUST00211,2023-08-15,382943,atm_withdrawal,atm,MCC9281,1965971,1
TXN0001644,CUST00356,2023-11-10,483915,atm_withdrawal,atm,MCC9928,1667903,0
TXN0001645,CUST00833,2023-07-05,482614,debit,mobile_app,MCC2006,1058429,0
TXN0001646,CUST00045,2023-06-18,9889,atm_withdrawal,pos,MCC7487,1147872,0
TXN0001647,CUST00484,2023-05-19,116415,transfer,atm,MCC6160,139173,0
TXN0001648,CUST00584,2023-06-01,357320,debit,internet_banking,MCC3301,1459969,0
TXN0001649,CUST00570,2023-01-06,463405,emi_payment,internet_banking,MCC2673,1819623,0
TXN0001650,CUST00381,2023-02-07,489391,debit,atm,MCC7771,1938818,0
TXN0001651,CUST00378,2023-10-04,360159,transfer,pos,MCC4281,1119960,0
TXN0001652,CUST00910,2023-05-13,52163,atm_withdrawal,mobile_app,MCC2165,1995018,0
TXN0001653,CUST00241,2023-11-07,371283,atm_withdrawal,internet_banking,MCC9721,1596664,0
TXN0001654,CUST00481,2023-05-25,136069,credit,atm,MCC9332,1009643,0
TXN0001655,CUST00365,2023-12-30,404327,debit,mobile_app,MCC4767,1600769,0
TXN0001656,CUST00766,2023-03-07,273551,transfer,pos,MCC4837,313225,0
TXN0001657,CUST00806,2023-03-10,92019,debit,internet_banking,MCC4783,1351469,0
TXN0001658,CUST00849,2023-08-03,421898,atm_withdrawal,pos,MCC2715,1239118,0
TXN0001659,CUST00085,2023-10-20,494427,credit,mobile_app,MCC1949,986391,0
TXN0001660,CUST00099,2023-02-22,253305,debit,pos,MCC3455,1287706,0
TXN0001661,CUST00376,2023-07-03,406300,credit,mobile_app,MCC4481,1704258,0
TXN0001662,CUST00441,2023-03-23,29892,credit,atm,MCC2396,1144289,0
TXN0001663,CUST00064,2023-09-27,135669,emi_payment,internet_banking,MCC1319,758059,0
TXN0001664,CUST00894,2023-07-24,63679,atm_withdrawal,branch,MCC9374,844097,0
TXN0001665,CUST00897,2023-08-27,142036,emi_payment,mobile_app,MCC8897,1136596,0
TXN0001666,CUST00425,2023-04-09,188034,emi_payment,atm,MCC3752,1163120,0
TXN0001667,CUST00770,2023-04-16,215738,credit,atm,MCC6529,627111,0
TXN0001668,CUST00566,2023-08-22,161338,atm_withdrawal,internet_banking,MCC2285,1068080,0
TXN0001669,CUST00658,2023-05-09,272425,atm_withdrawal,branch,MCC9339,575120,0
TXN0001670,CUST00874,2023-09-10,109917,emi_payment,branch,MCC8315,1889385,0
TXN0001671,CUST00093,2023-02-26,173956,emi_payment,atm,MCC2583,1069166,0
TXN0001672,CUST00233,2023-04-20,420080,credit,branch,MCC2919,1675200,0
TXN0001673,CUST00429,2023-02-07,281161,transfer,mobile_app,MCC3994,758976,0
TXN0001674,CUST00895,2023-02-01,13538,atm_withdrawal,branch,MCC1847,787378,0
TXN0001675,CUST00592,2023-04-06,164201,transfer,internet_banking,MCC4121,576954,0
TXN0001676,CUST00398,2023-06-28,414689,emi_payment,branch,MCC7014,1141733,0
TXN0001677,CUST00029,2023-02-22,90159,atm_withdrawal,internet_banking,MCC7534,1232528,0
TXN0001678,CUST00594,2023-02-03,460847,atm_withdrawal,internet_banking,MCC1066,1132105,0
TXN0001679,CUST00270,2023-11-17,148007,credit,internet_banking,MCC4167,1673924,0
TXN0001680,CUST00329,2023-07-08,315092,transfer,internet_banking,MCC8490,1021436,0
TXN0001681,CUST00996,2023-09-19,237558,credit,atm,MCC8834,1642083,0
TXN0001682,CUST00528,2023-09-23,312712,transfer,internet_banking,MCC6063,116131,0
TXN0001683,CUST00139,2023-02-07,398699,emi_payment,atm,MCC7617,720030,0
TXN0001684,CUST00050,2023-08-15,74593,credit,branch,MCC3221,1425188,0
TXN0001685,CUST00389,2023-11-11,176171,credit,atm,MCC8814,766963,0
TXN0001686,CUST00066,2023-06-13,284202,credit,mobile_app,MCC5261,1462541,0
TXN0001687,CUST00429,2023-11-11,130373,emi_payment,internet_banking,MCC7224,1183817,0
TXN0001688,CUST00415,2023-12-12,187649,atm_withdrawal,pos,MCC3361,968369,0
TXN0001689,CUST00880,2023-07-19,442931,debit,pos,MCC2555,1115680,0
TXN0001690,CUST00335,2023-02-07,114601,atm_withdrawal,mobile_app,MCC5795,1803145,0
TXN0001691,CUST00277,2023-08-14,94937,debit,pos,MCC5701,1357148,0
TXN0001692,CUST00616,2023-11-18,291706,transfer,pos,MCC6144,1967844,0
TXN0001693,CUST00640,2023-07-31,49961,debit,mobile_app,MCC8271,191513,0
TXN0001694,CUST00038,2023-10-20,695,atm_withdrawal,internet_banking,MCC7944,1625825,0
TXN0001695,CUST00084,2023-07-15,434831,emi_payment,mobile_app,MCC3715,1782506,0
TXN0001696,CUST00168,2023-06-03,138278,credit,pos,MCC5194,1855726,0
TXN0001697,CUST00777,2023-12-12,60326,emi_payment,pos,MCC1767,1078212,1
TXN0001698,CUST00210,2023-02-25,328055,atm_withdrawal,atm,MCC8078,975005,0
TXN0001699,CUST00993,2023-06-13,240505,credit,internet_banking,MCC2218,1167407,0
TXN0001700,CUST00441,2023-02-26,227574,emi_payment,pos,MCC1623,1828482,0
TXN0001701,CUST00934,2023-08-27,219241,credit,pos,MCC5682,1733518,0
TXN0001702,CUST00247,2023-12-03,72905,emi_payment,pos,MCC9291,1870053,0
TXN0001703,CUST00424,2023-12-31,429285,transfer,internet_banking,MCC4386,1938121,0
TXN0001704,CUST00138,2023-03-27,758,emi_payment,atm,MCC2669,1247134,0
TXN0001705,CUST00847,2023-09-23,241639,emi_payment,atm,MCC2658,518073,0
TXN0001706,CUST00598,2023-11-16,135292,emi_payment,mobile_app,MCC8528,301442,0
TXN0001707,CUST00076,2023-11-01,320901,debit,branch,MCC6943,1795325,0
TXN0001708,CUST00744,2023-07-03,274574,atm_withdrawal,branch,MCC5451,304615,0
TXN0001709,CUST00888,2023-03-05,192491,debit,branch,MCC9345,140809,0
TXN0001710,CUST00686,2023-06-18,267319,credit,internet_banking,MCC1942,944611,0
TXN0001711,CUST00809,2023-10-11,113576,transfer,atm,MCC6546,1486423,0
TXN0001712,CUST00277,2023-08-15,65622,atm_withdrawal,pos,MCC4237,1471161,0
TXN0001713,CUST00433,2023-05-22,452662,emi_payment,atm,MCC3100,508290,0
TXN0001714,CUST00855,2023-03-20,306887,debit,pos,MCC9264,1002788,0
TXN0001715,CUST00609,2023-08-26,326950,credit,atm,MCC9610,1788832,0
TXN0001716,CUST00612,2023-06-06,499462,debit,internet_banking,MCC8511,1599699,0
TXN0001717,CUST00768,2023-06-22,452077,transfer,atm,MCC2335,1833490,0
TXN0001718,CUST00615,2023-12-09,292474,emi_payment,atm,MCC7500,1539576,0
TXN0001719,CUST00127,2023-01-04,396195,emi_payment,pos,MCC4225,182296,0
TXN0001720,CUST00213,2023-03-28,263866,emi_payment,internet_banking,MCC4418,407216,0
TXN0001721,CUST00779,2023-12-02,119027,emi_payment,mobile_app,MCC2743,338091,0
TXN0001722,CUST00243,2023-12-03,311354,atm_withdrawal,atm,MCC6298,265528,0
TXN0001723,CUST00666,2023-04-21,456535,atm_withdrawal,atm,MCC8714,1716980,0
TXN0001724,CUST00475,2023-12-29,439847,credit,atm,MCC3088,1411669,0
TXN0001725,CUST00621,2023-03-19,252641,credit,atm,MCC5837,1827460,0
TXN0001726,CUST00238,2023-01-19,473005,debit,branch,MCC6829,640760,0
TXN0001727,CUST00311,2023-04-23,98865,credit,mobile_app,MCC6674,1959647,0
TXN0001728,CUST00689,2023-07-13,20612,transfer,pos,MCC3348,1862793,0
TXN0001729,CUST00172,2023-01-03,201687,emi_payment,internet_banking,MCC1259,212044,0
TXN0001730,CUST00309,2023-03-04,102576,atm_withdrawal,internet_banking,MCC8460,1737015,0
TXN0001731,CUST00999,2023-10-16,478838,transfer,pos,MCC6369,221523,0
TXN0001732,CUST00152,2023-08-15,57970,atm_withdrawal,atm,MCC7339,902476,0
TXN0001733,CUST00578,2023-08-09,267362,transfer,branch,MCC5786,361561,0
TXN0001734,CUST00152,2023-12-28,386199,atm_withdrawal,atm,MCC4474,1161011,0
TXN0001735,CUST00708,2023-03-25,55523,atm_withdrawal,mobile_app,MCC3265,35356,0
TXN0001736,CUST00128,2023-11-24,22876,transfer,internet_banking,MCC6934,1694207,0
TXN0001737,CUST00574,2023-05-10,276844,atm_withdrawal,internet_banking,MCC8482,952704,0
TXN0001738,CUST00440,2023-12-04,451327,atm_withdrawal,branch,MCC3925,1742738,0
TXN0001739,CUST00692,2023-10-13,8244,credit,internet_banking,MCC1216,866704,0
TXN0001740,CUST00004,2023-03-19,10375,credit,mobile_app,MCC2400,1113948,0
TXN0001741,CUST00517,2023-03-18,462765,debit,atm,MCC6212,1476139,0
TXN0001742,CUST00543,2023-07-17,301313,atm_withdrawal,branch,MCC3116,1943826,0
TXN0001743,CUST00241,2023-07-03,350729,transfer,internet_banking,MCC8327,748527,0
TXN0001744,CUST00299,2023-03-27,137860,transfer,pos,MCC3444,1041937,0
TXN0001745,CUST00707,2023-04-06,156237,credit,internet_banking,MCC5443,648840,0
TXN0001746,CUST00553,2023-11-25,235334,credit,mobile_app,MCC3039,82215,0
TXN0001747,CUST00579,2023-10-03,107098,transfer,pos,MCC5090,1746139,0
TXN0001748,CUST00936,2023-03-11,220998,transfer,mobile_app,MCC7104,1125390,0
TXN0001749,CUST00406,2023-09-22,476995,debit,mobile_app,MCC8161,744832,1
TXN0001750,CUST00870,2023-02-26,374471,emi_payment,branch,MCC7656,1554013,0
TXN0001751,CUST00975,2023-06-12,434551,credit,branch,MCC5565,1637382,0
TXN0001752,CUST00577,2023-01-05,248371,credit,internet_banking,MCC5113,1969870,0
TXN0001753,CUST00212,2023-08-25,393775,debit,pos,MCC3929,873657,0
TXN0001754,CUST00419,2023-03-08,210668,debit,internet_banking,MCC9889,210737,0
TXN0001755,CUST00047,2023-03-28,308757,credit,pos,MCC7600,970642,0
TXN0001756,CUST00699,2023-03-11,365165,emi_payment,atm,MCC9018,881074,0
TXN0001757,CUST00274,2023-03-08,412450,atm_withdrawal,mobile_app,MCC7656,414963,0
TXN0001758,CUST00924,2023-01-29,462910,atm_withdrawal,branch,MCC1783,1173299,0
TXN0001759,CUST00654,2023-07-22,52839,credit,mobile_app,MCC3386,828223,0
TXN0001760,CUST00490,2023-11-13,396981,emi_payment,pos,MCC5143,1762927,0
TXN0001761,CUST00187,2023-04-21,354864,credit,atm,MCC3832,95410,0
TXN0001762,CUST00100,2023-10-12,368384,debit,branch,MCC9175,1431779,0
TXN0001763,CUST00673,2023-07-18,7439,transfer,atm,MCC5425,1203875,0
TXN0001764,CUST00767,2023-04-03,243912,emi_payment,atm,MCC2982,462492,0
TXN0001765,CUST00267,2023-01-23,480429,emi_payment,branch,MCC6380,704855,0
TXN0001766,CUST00011,2023-10-13,450117,debit,internet_banking,MCC4405,1718778,0
TXN0001767,CUST00320,2023-01-09,115496,emi_payment,internet_banking,MCC2151,728177,0
TXN0001768,CUST00765,2023-06-04,243208,credit,internet_banking,MCC9521,1328486,0
TXN0001769,CUST00581,2023-01-13,431967,credit,atm,MCC9508,1025064,0
TXN0001770,CUST00085,2023-10-11,465149,debit,branch,MCC7983,1790313,0
TXN0001771,CUST00115,2023-12-28,165639,credit,branch,MCC3827,1321144,0
TXN0001772,CUST00107,2023-04-28,401480,transfer,atm,MCC8490,1668747,0
TXN0001773,CUST00759,2023-04-25,417397,debit,branch,MCC3593,1807198,0
TXN0001774,CUST00782,2023-07-26,75215,credit,pos,MCC8914,258524,0
TXN0001775,CUST00408,2023-07-03,16077,transfer,internet_banking,MCC8956,1667468,0
TXN0001776,CUST00690,2023-05-20,23591,debit,mobile_app,MCC2540,1920941,0
TXN0001777,CUST00021,2023-05-14,72769,atm_withdrawal,branch,MCC3833,72409,0
TXN0001778,CUST00562,2023-03-10,370453,credit,branch,MCC7292,908592,0
TXN0001779,CUST00273,2023-04-02,194817,emi_payment,pos,MCC3106,509719,0
TXN0001780,CUST00821,2023-08-02,342950,emi_payment,atm,MCC8224,1965105,0
TXN0001781,CUST00489,2023-09-26,45025,emi_payment,pos,MCC7110,703925,0
TXN0001782,CUST00852,2023-10-02,301084,credit,mobile_app,MCC3038,374014,0
TXN0001783,CUST00563,2023-07-08,372569,debit,branch,MCC7981,191237,0
TXN0001784,CUST00458,2023-10-02,488122,debit,pos,MCC1390,1586636,0
TXN0001785,CUST00947,2023-08-05,159717,credit,branch,MCC4455,117593,0
TXN0001786,CUST00997,2023-05-11,272746,transfer,internet_banking,MCC2605,609783,0
TXN0001787,CUST00456,2023-05-09,241602,emi_payment,atm,MCC1000,1108785,0
TXN0001788,CUST00358,2023-07-09,174015,emi_payment,pos,MCC7671,89610,0
TXN0001789,CUST00647,2023-04-23,319932,atm_withdrawal,internet_banking,MCC2374,349598,0
TXN0001790,CUST00172,2023-10-06,282526,atm_withdrawal,branch,MCC7247,1988080,0
TXN0001791,CUST00387,2023-03-09,416507,credit,pos,MCC1678,915720,0
TXN0001792,CUST00846,2023-01-20,14303,transfer,mobile_app,MCC9024,607070,0
TXN0001793,CUST00897,2023-06-29,111033,atm_withdrawal,mobile_app,MCC9799,1739580,0
TXN0001794,CUST00416,2023-01-27,289674,emi_payment,atm,MCC3852,161038,0
TXN0001795,CUST00391,2023-03-11,286926,transfer,atm,MCC5375,528354,0
TXN0001796,CUST00875,2023-05-18,451224,atm_withdrawal,mobile_app,MCC6595,1720994,0
TXN0001797,CUST00203,2023-01-02,337458,debit,branch,MCC6307,1505822,0
TXN0001798,CUST00062,2023-03-23,2264,emi_payment,atm,MCC1241,864040,0
TXN0001799,CUST00073,2023-07-18,244619,atm_withdrawal,pos,MCC9811,1961502,0
TXN0001800,CUST00112,2023-05-17,422667,transfer,pos,MCC9414,1152904,0
TXN0001801,CUST00880,2023-11-24,436582,emi_payment,internet_banking,MCC5380,1490781,0
TXN0001802,CUST00041,2023-02-04,400984,debit,branch,MCC5989,1969687,0
TXN0001803,CUST00333,2023-09-20,238766,emi_payment,atm,MCC2529,1008643,0
TXN0001804,CUST00603,2023-08-05,53140,credit,internet_banking,MCC7734,961418,0
TXN0001805,CUST00610,2023-08-24,106743,atm_withdrawal,mobile_app,MCC5630,1327290,0
TXN0001806,CUST00832,2023-09-03,423430,credit,branch,MCC3554,134197,0
TXN0001807,CUST00981,2023-01-20,170377,credit,atm,MCC3763,857228,0
TXN0001808,CUST00403,2023-10-17,381796,credit,branch,MCC1737,1382372,0
TXN0001809,CUST00234,2023-05-01,18190,emi_payment,atm,MCC8099,757996,0
TXN0001810,CUST00091,2023-08-26,245574,atm_withdrawal,atm,MCC1565,1421198,0
TXN0001811,CUST00892,2023-04-18,475197,credit,pos,MCC6070,806663,0
TXN0001812,CUST00374,2023-05-25,122682,credit,atm,MCC8331,388416,0
TXN0001813,CUST00899,2023-09-13,15359,emi_payment,mobile_app,MCC1471,292598,0
TXN0001814,CUST00349,2023-12-08,144121,transfer,branch,MCC2367,1090823,0
TXN0001815,CUST00757,2023-11-17,31611,transfer,mobile_app,MCC7860,387060,0
TXN0001816,CUST00644,2023-09-23,306176,atm_withdrawal,atm,MCC8415,738441,0
TXN0001817,CUST00714,2023-07-16,95962,transfer,pos,MCC1730,1039904,0
TXN0001818,CUST00653,2023-07-12,123227,emi_payment,atm,MCC3387,99843,0
TXN0001819,CUST00307,2023-12-19,293879,atm_withdrawal,internet_banking,MCC6456,840829,0
TXN0001820,CUST00104,2023-03-17,162745,credit,atm,MCC5870,623204,0
TXN0001821,CUST00011,2023-12-15,325293,atm_withdrawal,mobile_app,MCC5650,627886,0
TXN0001822,CUST00421,2023-08-25,465426,atm_withdrawal,internet_banking,MCC3356,1819065,1
TXN0001823,CUST00892,2023-08-13,465647,transfer,internet_banking,MCC5850,1849779,0
TXN0001824,CUST00643,2023-08-04,364691,credit,branch,MCC1450,600494,0
TXN0001825,CUST00675,2023-10-24,484358,debit,internet_banking,MCC8853,1761870,0
TXN0001826,CUST00259,2023-09-07,368063,debit,branch,MCC5879,446126,0
TXN0001827,CUST00487,2023-02-04,34025,atm_withdrawal,mobile_app,MCC4353,693756,0
TXN0001828,CUST00408,2023-10-13,477972,transfer,pos,MCC4303,1881825,0
TXN0001829,CUST00137,2023-09-23,283445,emi_payment,internet_banking,MCC4329,203212,0
TXN0001830,CUST00614,2023-11-30,2996,credit,pos,MCC4915,764653,0
TXN0001831,CUST00364,2023-12-08,310295,credit,mobile_app,MCC2734,1610031,0
TXN0001832,CUST00403,2023-12-13,122318,atm_withdrawal,pos,MCC6413,1881118,0
TXN0001833,CUST00597,2023-01-16,267253,emi_payment,atm,MCC2653,1897041,0
TXN0001834,CUST00031,2023-08-19,329021,credit,internet_banking,MCC3822,1760468,0
TXN0001835,CUST00937,2023-12-08,13985,debit,atm,MCC8836,1928906,0
TXN0001836,CUST00223,2023-12-19,219191,atm_withdrawal,atm,MCC6073,940928,0
TXN0001837,CUST00680,2023-07-20,27848,debit,atm,MCC9126,646193,0
TXN0001838,CUST00777,2023-11-29,56491,debit,pos,MCC6919,769923,0
TXN0001839,CUST00154,2023-11-18,105737,credit,pos,MCC8050,241237,0
TXN0001840,CUST00249,2023-01-01,390638,atm_withdrawal,mobile_app,MCC1805,275435,1
TXN0001841,CUST00413,2023-11-20,206624,emi_payment,internet_banking,MCC5538,1947342,0
TXN0001842,CUST00818,2023-08-21,23631,debit,mobile_app,MCC4150,381232,0
TXN0001843,CUST00636,2023-07-29,373564,atm_withdrawal,mobile_app,MCC1153,1232619,0
TXN0001844,CUST00467,2023-03-07,271971,atm_withdrawal,mobile_app,MCC1809,464886,0
TXN0001845,CUST00850,2023-12-02,70891,emi_payment,atm,MCC2708,1328083,0
TXN0001846,CUST00473,2023-04-18,281275,debit,atm,MCC1062,940707,0
TXN0001847,CUST00886,2023-06-02,124455,debit,mobile_app,MCC4935,210207,0
TXN0001848,CUST00771,2023-04-19,318017,atm_withdrawal,branch,MCC1461,744226,0
TXN0001849,CUST00173,2023-12-20,473796,atm_withdrawal,mobile_app,MCC8419,1461444,0
TXN0001850,CUST00384,2023-06-26,157881,atm_withdrawal,mobile_app,MCC6329,1600768,0
TXN0001851,CUST00026,2023-02-11,372751,transfer,mobile_app,MCC9666,579112,0
TXN0001852,CUST00239,2023-01-04,11898,transfer,branch,MCC1758,593351,0
TXN0001853,CUST00023,2023-12-24,203630,debit,mobile_app,MCC1719,1459202,0
TXN0001854,CUST00106,2023-03-28,444502,debit,atm,MCC8815,849039,0
TXN0001855,CUST00005,2023-10-09,37396,credit,pos,MCC4527,140312,0
TXN0001856,CUST00672,2023-01-11,464609,emi_payment,pos,MCC7834,245414,0
TXN0001857,CUST00410,2023-11-24,46909,transfer,pos,MCC2709,747376,0
TXN0001858,CUST00470,2023-08-26,241046,emi_payment,atm,MCC1079,542439,0
TXN0001859,CUST00765,2023-03-24,90603,transfer,pos,MCC5480,237748,0
TXN0001860,CUST00810,2023-11-21,10418,transfer,pos,MCC6158,1566040,0
TXN0001861,CUST00533,2023-04-19,174709,atm_withdrawal,internet_banking,MCC2002,917851,0
TXN0001862,CUST00458,2023-12-31,290477,emi_payment,atm,MCC1092,1414200,0
TXN0001863,CUST00650,2023-08-07,361216,atm_withdrawal,internet_banking,MCC2908,3975,0
TXN0001864,CUST00415,2023-06-13,158033,atm_withdrawal,pos,MCC1982,804440,0
TXN0001865,CUST00443,2023-01-22,246262,emi_payment,mobile_app,MCC9964,956077,0
TXN0001866,CUST00299,2023-04-05,91324,atm_withdrawal,branch,MCC9893,1154946,0
TXN0001867,CUST00190,2023-01-22,364828,credit,internet_banking,MCC1142,1936185,0
TXN0001868,CUST00200,2023-11-08,84559,transfer,pos,MCC5112,916667,0
TXN0001869,CUST00656,2023-02-06,430531,debit,internet_banking,MCC4460,978652,0
TXN0001870,CUST00831,2023-02-11,89709,debit,pos,MCC1244,1790441,0
TXN0001871,CUST00424,2023-02-15,332064,debit,branch,MCC6998,796858,0
TXN0001872,CUST00096,2023-12-22,165487,debit,atm,MCC8651,789381,0
TXN0001873,CUST00611,2023-12-21,498250,transfer,branch,MCC6500,319523,0
TXN0001874,CUST00903,2023-09-18,140382,emi_payment,branch,MCC9255,1444228,0
TXN0001875,CUST00528,2023-01-27,474369,atm_withdrawal,internet_banking,MCC6736,38963,0
TXN0001876,CUST00027,2023-07-03,418228,atm_withdrawal,internet_banking,MCC5934,437058,0
TXN0001877,CUST00082,2023-12-13,234035,debit,atm,MCC9529,836194,0
TXN0001878,CUST00523,2023-02-05,247707,transfer,internet_banking,MCC7352,868194,0
TXN0001879,CUST00862,2023-10-17,176958,transfer,pos,MCC7880,77148,0
TXN0001880,CUST00059,2023-01-07,213880,debit,mobile_app,MCC8020,1058662,0
TXN0001881,CUST00754,2023-10-21,233048,debit,internet_banking,MCC1285,1943941,0
TXN0001882,CUST00780,2023-07-18,73002,credit,mobile_app,MCC7611,209293,0
TXN0001883,CUST00052,2023-11-21,161518,atm_withdrawal,pos,MCC7735,987194,0
TXN0001884,CUST00212,2023-06-01,437957,credit,branch,MCC5450,1174836,0
TXN0001885,CUST00004,2023-10-14,489455,credit,mobile_app,MCC6078,648055,0
TXN0001886,CUST00566,2023-11-04,27505,atm_withdrawal,mobile_app,MCC8493,1149329,0
TXN0001887,CUST00175,2023-04-29,366193,credit,pos,MCC2276,681613,0
TXN0001888,CUST00917,2023-08-23,119841,emi_payment,pos,MCC5745,317505,0
TXN0001889,CUST00092,2023-06-18,326976,atm_withdrawal,internet_banking,MCC7934,1680807,0
TXN0001890,CUST00650,2023-06-07,310773,debit,atm,MCC3335,1997299,0
TXN0001891,CUST00787,2023-10-19,439455,transfer,internet_banking,MCC3373,771833,0
TXN0001892,CUST00179,2023-03-24,351185,credit,pos,MCC1036,184986,0
TXN0001893,CUST00253,2023-02-13,411824,debit,atm,MCC3810,327005,0
TXN0001894,CUST00797,2023-06-25,400598,debit,branch,MCC4226,1790606,0
TXN0001895,CUST00093,2023-10-27,323729,emi_payment,pos,MCC9570,1761651,0
TXN0001896,CUST00442,2023-03-01,205204,emi_payment,internet_banking,MCC1743,983031,0
TXN0001897,CUST00251,2023-05-05,168614,transfer,pos,MCC6816,1742746,0
TXN0001898,CUST00014,2023-09-01,173435,emi_payment,internet_banking,MCC1569,445409,0
TXN0001899,CUST00452,2023-06-24,179393,emi_payment,pos,MCC8193,800678,0
TXN0001900,CUST00487,2023-08-10,144346,debit,pos,MCC5222,225597,0
TXN0001901,CUST00348,2023-07-12,155424,debit,branch,MCC4831,1089669,0
TXN0001902,CUST00813,2023-10-23,284090,credit,mobile_app,MCC9492,1398840,0
TXN0001903,CUST00097,2023-11-16,135159,transfer,atm,MCC7740,1923177,0
TXN0001904,CUST00430,2023-06-14,174382,atm_withdrawal,atm,MCC1949,1508900,0
TXN0001905,CUST00181,2023-06-07,354572,atm_withdrawal,pos,MCC3395,1329783,0
TXN0001906,CUST00759,2023-04-12,164114,atm_withdrawal,internet_banking,MCC3463,1346881,0
TXN0001907,CUST00557,2023-06-11,53368,credit,internet_banking,MCC6486,1258163,0
TXN0001908,CUST00706,2023-11-02,8543,transfer,internet_banking,MCC8469,839741,0
TXN0001909,CUST00108,2023-07-03,382597,debit,internet_banking,MCC6738,1000062,0
